"N" "Gill,Gill" "Gill,GIT" "Gill,Lung" "Gill,Mouth" "Gill,Skin" "Gill,Swimbladder" "GIT,Gill" "GIT,GIT" "GIT,Lung" "GIT,Mouth" "GIT,Skin" "GIT,Swimbladder" "Lung,Gill" "Lung,GIT" "Lung,Lung" "Lung,Mouth" "Lung,Skin" "Lung,Swimbladder" "Mouth,Gill" "Mouth,GIT" "Mouth,Lung" "Mouth,Mouth" "Mouth,Skin" "Mouth,Swimbladder" "Skin,Gill" "Skin,GIT" "Skin,Lung" "Skin,Mouth" "Skin,Skin" "Skin,Swimbladder" "Swimbladder,Gill" "Swimbladder,GIT" "Swimbladder,Lung" "Swimbladder,Mouth" "Swimbladder,Skin" "Swimbladder,Swimbladder" "gains" "losses"
"627" 85 0 18 3 27 18 11 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 1 1 0 0 0 0 0 3 0 0 0 0 0 77 6
"727" 85 0 18 2 25 20 11 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 76 7
"827" 83 0 19 1 27 20 11 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 78 4
"927" 86 0 18 3 26 20 10 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 1 0 0 0 0 3 0 0 0 0 0 77 7
"108" 82 0 18 2 27 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 78 4
"1111" 86 0 17 1 27 20 12 0 0 0 0 0 0 2 1 0 0 1 1 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 77 6
"127" 83 0 17 2 23 19 13 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 74 8
"137" 85 0 17 1 27 21 14 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 80 3
"147" 85 0 19 2 26 18 12 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 1 0 77 6
"157" 82 0 18 2 27 20 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 2
"167" 83 0 18 2 27 20 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 80 3
"177" 83 0 18 2 26 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 78 4
"187" 86 0 18 0 27 21 11 0 0 0 0 0 0 2 0 0 1 0 0 2 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 77 6
"197" 82 0 18 2 27 19 9 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 3 0 0 0 0 0 75 6
"207" 84 0 17 2 24 19 13 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 75 8
"2111" 82 0 18 2 27 19 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 76 6
"228" 84 0 18 0 27 20 13 0 0 0 0 0 0 1 0 0 0 1 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 78 4
"237" 83 0 18 2 27 18 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 78 4
"247" 83 0 18 0 27 20 8 0 0 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 73 8
"257" 82 0 18 2 27 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 79 3
"267" 82 0 18 0 26 20 10 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 74 7
"277" 84 0 17 4 26 20 12 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 79 4
"287" 83 0 18 0 27 20 11 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 76 7
"297" 83 0 18 2 27 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 79 3
"307" 83 0 18 0 27 20 10 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 75 8
"3111" 82 0 18 2 27 20 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 77 4
"328" 83 0 18 2 27 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 79 4
"337" 83 0 18 0 29 20 9 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 76 6
"347" 88 0 18 3 27 20 11 0 0 0 0 0 0 1 0 0 0 1 1 2 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 79 4
"357" 86 0 17 3 25 19 14 0 0 0 0 0 0 0 1 0 0 0 0 5 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 78 7
"367" 84 0 18 3 26 19 12 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 78 6
"377" 83 0 19 2 27 19 9 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 76 5
"387" 84 0 19 1 26 20 10 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 76 6
"397" 82 0 18 0 26 20 13 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 77 4
"407" 82 0 18 2 27 20 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 77 5
"4111" 84 0 18 3 26 20 11 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 78 4
"428" 83 0 17 3 25 19 12 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 76 5
"437" 83 0 18 1 27 20 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 80 2
"447" 86 0 17 2 27 17 13 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 4 0 0 0 0 0 0 1 0 0 0 0 76 8
"457" 84 0 18 3 27 19 12 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 79 5
"467" 82 0 18 2 27 18 11 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 76 6
"477" 84 0 19 2 26 19 12 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 78 5
"487" 84 0 17 2 24 20 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 76 7
"497" 83 0 18 0 26 21 10 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 0 0 75 6
"507" 82 0 18 2 27 19 9 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 3 0 0 0 0 0 75 6
"5111" 84 0 18 2 26 17 13 0 0 0 0 0 0 2 0 0 0 2 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 76 5
"528" 87 0 18 1 27 19 11 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 2 0 0 0 0 0 3 0 0 0 1 0 76 9
"537" 83 0 18 2 27 20 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 0 77 4
"547" 82 0 18 2 27 19 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 76 6
"557" 82 0 17 0 27 20 12 1 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 76 6
"567" 83 0 18 2 25 20 12 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 77 6
"577" 83 0 17 1 27 20 11 0 0 0 0 0 0 2 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 76 6
"587" 82 0 18 2 26 20 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 79 2
"597" 83 0 18 2 26 19 11 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 76 6
"607" 86 0 19 1 28 19 9 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 2 0 0 0 0 0 3 0 0 0 0 0 76 7
"6111" 84 0 18 2 28 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 80 3
"628" 82 0 18 2 27 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 79 3
"637" 84 0 18 0 27 20 13 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 78 6
"647" 82 0 18 2 26 18 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 3 0 0 1 0 0 74 7
"657" 83 0 19 2 25 19 11 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 76 5
"667" 83 0 18 3 27 20 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 78 5
"677" 85 0 18 2 24 20 9 1 0 0 0 0 1 0 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 0 73 9
"687" 82 0 18 2 26 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 78 3
"697" 83 0 17 2 28 20 12 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 79 4
"707" 83 0 18 2 27 20 9 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 0 76 5
"7111" 83 0 17 2 27 19 10 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 75 7
"728" 82 0 18 2 27 20 11 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 78 4
"737" 83 0 18 0 23 19 12 0 0 0 0 0 0 2 0 0 0 0 0 7 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 72 11
"747" 84 0 17 2 27 19 10 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 1 1 0 0 0 0 0 3 0 0 1 0 0 75 6
"757" 84 0 18 2 27 20 11 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 78 5
"767" 82 0 18 2 27 19 13 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 79 3
"777" 83 0 18 0 27 19 10 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0 0 4 0 0 0 0 0 74 8
"787" 83 0 18 2 27 19 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 3 0 0 1 0 0 76 5
"797" 82 0 18 2 26 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 78 3
"807" 85 0 18 1 24 18 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 1 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 74 9
"8111" 84 0 19 0 26 20 11 0 0 0 0 1 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 76 5
"828" 84 0 19 2 27 20 12 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 80 4
"837" 83 0 18 3 27 20 8 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 76 5
"847" 82 0 18 2 27 20 9 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 76 5
"857" 83 0 18 2 27 18 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 2 0 0 0 0 0 3 0 0 0 0 0 75 7
"867" 84 0 19 2 27 19 11 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 78 5
"877" 84 0 18 1 27 19 11 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 76 6
"887" 86 0 18 2 26 19 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 5 0 0 0 0 0 3 0 0 1 0 0 75 10
"897" 82 0 18 2 26 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 77 4
"907" 82 0 18 2 26 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 78 3
"9111" 83 0 18 2 27 20 10 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 77 6
"928" 84 0 17 3 27 20 11 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 78 4
"937" 84 0 19 2 27 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 79 3
"947" 84 0 18 2 28 19 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 79 3
"957" 84 0 18 2 27 21 10 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 78 6
"967" 84 0 19 2 27 19 11 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 78 4
"977" 82 0 18 0 27 19 9 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 0 3 0 0 0 0 0 73 8
"987" 85 0 18 1 27 17 10 1 0 0 0 1 0 3 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 73 11
"997" 84 0 18 2 26 20 12 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 78 5
"1007" 84 0 19 1 27 20 13 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 80 2
"128" 87 0 18 3 25 18 14 0 0 0 0 0 0 0 0 0 0 1 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 8
"229" 87 0 18 3 26 19 9 0 0 0 0 0 0 0 0 0 0 0 1 7 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 75 10
"329" 86 0 18 2 30 19 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 83 2
"429" 86 0 18 0 26 19 13 0 0 0 0 0 0 2 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 76 10
"529" 86 0 18 2 27 19 14 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6
"629" 87 0 18 2 32 19 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 84 2
"729" 87 0 18 0 25 20 13 0 0 0 0 0 0 2 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 76 10
"829" 86 0 18 2 26 19 10 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 75 10
"929" 86 0 18 2 30 19 14 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 3
"109" 86 0 18 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 78 7
"1112" 86 0 18 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 78 8
"129" 86 0 18 2 25 19 11 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 75 10
"138" 88 0 18 0 25 19 12 0 0 0 0 0 0 1 0 0 0 0 1 8 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 74 12
"148" 86 0 18 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 78 7
"158" 87 0 18 3 26 18 13 0 0 0 0 0 0 0 0 0 0 1 0 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 78 7
"168" 86 0 18 2 25 19 13 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 77 8
"178" 86 0 18 2 25 19 13 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 77 8
"188" 90 0 19 3 26 19 13 0 0 0 0 0 1 1 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 80 8
"198" 86 0 18 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 78 8
"208" 86 0 18 0 25 19 12 0 0 0 0 0 0 2 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 74 11
"2112" 87 0 18 1 26 19 14 0 0 0 0 0 0 0 0 0 0 0 0 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 78 7
"2210" 87 0 19 2 27 19 13 0 0 0 0 0 1 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 6
"238" 88 0 18 1 26 20 12 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 77 9
"248" 87 0 17 3 25 19 13 0 0 0 0 0 0 0 1 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 77 9
"258" 86 0 18 0 25 19 11 0 0 0 0 0 0 2 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 73 12
"268" 87 0 17 3 25 19 12 0 0 0 0 0 0 0 1 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 9
"278" 87 0 18 0 26 19 11 0 0 0 0 0 0 1 0 0 0 1 0 7 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 74 11
"288" 86 0 18 2 27 19 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 79 7
"298" 88 0 18 1 24 20 12 0 0 0 0 0 0 2 0 0 0 0 1 8 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 75 10
"308" 87 0 18 0 24 19 13 0 0 0 0 0 0 3 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 74 12
"3112" 87 0 18 1 27 19 12 0 0 0 0 0 0 0 0 0 0 0 0 7 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 77 9
"3210" 86 0 18 0 31 19 10 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 78 7
"338" 86 0 18 2 27 19 13 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 79 7
"348" 87 0 18 1 27 19 13 0 0 0 0 0 0 2 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 78 8
"358" 86 0 18 2 25 19 13 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 77 9
"368" 89 0 18 1 33 18 14 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 84 2
"378" 87 0 18 3 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 79 8
"388" 86 0 18 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 76 10
"398" 87 0 18 0 25 19 10 0 0 0 0 0 0 2 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 72 14
"408" 88 0 18 2 27 19 13 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 79 9
"4112" 86 0 18 2 26 19 11 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 76 9
"4210" 86 0 18 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 8
"438" 89 0 18 0 24 19 11 0 0 0 0 0 0 1 0 0 1 0 0 11 0 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 0 72 14
"448" 88 0 18 2 24 19 14 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 77 11
"458" 89 0 19 2 25 20 13 0 0 0 1 0 0 0 0 0 0 0 0 7 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 79 9
"468" 88 0 18 1 25 20 13 0 0 0 0 0 0 2 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 77 10
"478" 87 0 18 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 10
"488" 88 0 18 2 25 20 13 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 78 10
"498" 87 0 19 2 24 19 13 0 0 0 1 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 77 8
"508" 86 0 18 2 26 19 11 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 76 10
"5112" 86 0 18 2 26 19 11 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 76 9
"5210" 86 0 18 2 23 19 14 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 76 9
"538" 90 0 18 0 30 20 13 0 0 0 0 0 1 2 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 2 0 0 1 0 0 81 6
"548" 86 0 18 2 24 19 12 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 75 11
"558" 86 0 18 2 25 19 12 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 76 9
"568" 88 0 18 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 78 9
"578" 87 0 18 0 26 19 13 0 0 0 0 0 0 1 0 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 76 9
"588" 87 0 18 2 26 18 14 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 78 8
"598" 86 0 18 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 78 8
"608" 90 0 19 2 26 19 14 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 10
"6112" 89 0 18 3 27 19 12 0 0 0 0 0 0 1 0 0 0 0 0 7 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 79 9
"6210" 87 0 18 1 31 20 14 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 84 2
"638" 86 0 18 2 24 19 12 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 75 10
"648" 87 0 18 2 26 19 13 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 78 9
"658" 87 0 18 2 26 18 13 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 77 9
"668" 86 0 18 2 26 19 14 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 79 6
"678" 88 0 18 2 27 19 12 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 78 9
"688" 86 0 18 2 32 19 13 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 84 2
"698" 90 0 18 2 25 19 13 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 77 12
"708" 86 0 18 2 25 19 14 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 8
